GEN_NUMB;BEST_FITNESS;MID_FITNESS;WORST_FITNESS
1;0.5257743;0.4080219;0.2264008;
2;0.5357494;0.4212478;0.2216242;
3;0.5316998;0.4266217;0.2511193;
4;0.5422479;0.4358927;0.2620085;
5;0.5422479;0.4431179;0.2622091;
6;0.5344945;0.4461082;0.2583522;
7;0.5360127;0.4534876;0.2800224;
8;0.5523178;0.4591149;0.2569463;
9;0.5392835;0.4718285;0.2800224;
10;0.553459;0.4734116;0.256328;
11;0.5422148;0.4809873;0.3029439;
12;0.5554894;0.47925;0.3136379;
13;0.5548136;0.4858609;0.2900216;
14;0.5548136;0.4844579;0.3133398;
15;0.5548136;0.4878342;0.3360688;
16;0.5585608;0.4831644;0.3360688;
17;0.5704951;0.4905818;0.3384633;
18;0.5617895;0.4909082;0.3421178;
19;0.5617895;0.4897709;0.3423356;
20;0.5644045;0.4953102;0.3401683;
21;0.5644045;0.4917806;0.3391998;
22;0.5619808;0.4917341;0.2886718;
23;0.5619808;0.4933274;0.3171315;
24;0.5548565;0.4964;0.3474018;
25;0.5666329;0.4968701;0.3212172;
26;0.5666329;0.4973643;0.3526066;
27;0.5666329;0.4944156;0.3447723;
28;0.5666329;0.4960214;0.3336032;
29;0.5737051;0.5010272;0.3693754;
30;0.5737051;0.500555;0.294526;
31;0.5737051;0.5015431;0.294526;
32;0.5737051;0.4957625;0.3564226;
33;0.5544938;0.4956779;0.3151327;
34;0.555815;0.5011595;0.3078389;
35;0.5567548;0.4959457;0.2921568;
36;0.5582023;0.5014465;0.3025883;
37;0.5567548;0.5076395;0.3550131;
38;0.558757;0.5011595;0.3013783;
39;0.5676558;0.5025023;0.3000879;
40;0.5563905;0.5047588;0.3000879;
41;0.5603778;0.5086616;0.3000879;
42;0.5624115;0.5115376;0.3524219;
43;0.562776;0.5118029;0.3671671;
44;0.562776;0.5040573;0.3656796;
45;0.5588474;0.4991377;0.1840109;
46;0.5564946;0.5092657;0.3173387;
47;0.5587165;0.5092657;0.3595667;
48;0.551989;0.508361;0.3595667;
49;0.5565988;0.5049673;0.3501262;
50;0.5605702;0.508361;0.3478941;
51;0.5605702;0.5085277;0.3145654;
52;0.5528237;0.5063758;0.300988;
53;0.566561;0.498608;0.3019464;
54;0.566561;0.4948998;0.3132278;
55;0.5504319;0.4982811;0.340876;
56;0.5540763;0.498334;0.2846286;
57;0.5540763;0.503378;0.2617515;
58;0.5543296;0.503621;0.2617515;
59;0.5598022;0.5017276;0.3820985;
60;0.5544147;0.501357;0.2822661;
61;0.5621802;0.4936509;0.2389614;
62;0.5621802;0.4934855;0.2389614;
63;0.5621802;0.5014384;0.3019157;
64;0.5621802;0.5032547;0.3579955;
65;0.5650041;0.504025;0.3842732;
66;0.5524325;0.5054976;0.3588968;
67;0.5644449;0.5016643;0.3059665;
68;0.5537509;0.4912544;0.3059665;
69;0.554164;0.4903187;0.3087916;
70;0.5565411;0.4933046;0.3310301;
71;0.5565411;0.5001976;0.3578589;
72;0.5621007;0.5072299;0.3578589;
73;0.5595819;0.5018983;0.2978845;
74;0.5565411;0.5032334;0.3645772;
75;0.5615579;0.5040387;0.3626329;
76;0.5615579;0.5000877;0.3215038;
77;0.5704741;0.5059454;0.3592723;
78;0.5615579;0.5040387;0.3592723;
79;0.5531294;0.5052605;0.3357035;
80;0.5531294;0.5066835;0.2880091;
81;0.5644561;0.5084271;0.2777642;
82;0.5644561;0.4997473;0.3752382;
83;0.5644561;0.4978333;0.3091559;
84;0.5531303;0.4956797;0.3312487;
85;0.5531303;0.4988671;0.3395585;
86;0.5598198;0.4957915;0.3086785;
87;0.5598198;0.4913673;0.3388526;
88;0.5598198;0.4955291;0.2980278;
89;0.5598198;0.4955291;0.3440356;
90;0.5589372;0.5006797;0.3504296;
91;0.5589372;0.5028769;0.3583176;
92;0.5667958;0.5004149;0.3583176;
93;0.5572234;0.4993055;0.2691124;
94;0.5572234;0.5036358;0.3603418;
95;0.5687505;0.5023581;0.3504898;
96;0.5687505;0.4970652;0.2947325;
97;0.5633606;0.497163;0.2947325;
98;0.5633606;0.4987067;0.3405137;
99;0.5535455;0.5056453;0.2846271;
100;0.5596935;0.5062388;0.3502567;
101;0.5588694;0.5046406;0.3680869;
102;0.5586256;0.506794;0.3076224;
103;0.5586256;0.5095624;0.2975406;
104;0.5586256;0.5037706;0.3223565;
105;0.5572299;0.5000172;0.3600019;
106;0.5697892;0.5040967;0.2236752;
107;0.5572299;0.5059585;0.31561;
108;0.5628137;0.5049769;0.31561;
109;0.5578577;0.5047723;0.3625411;
110;0.5576946;0.4990599;0.253814;
111;0.5572299;0.4950498;0.3587986;
112;0.559909;0.4881103;0.2098782;
113;0.5602306;0.4931715;0.2098782;
114;0.5602306;0.4936489;0.3536216;
115;0.5703576;0.4998179;0.30811;
116;0.5703576;0.5044989;0.3074439;
117;0.5703576;0.4959541;0.320722;
118;0.5703576;0.4970565;0.3848867;
119;0.5703576;0.5013042;0.3109765;
120;0.5703576;0.5010952;0.3221598;
121;0.5703576;0.5044904;0.3734764;
122;0.5703576;0.5050372;0.2019287;
123;0.5703576;0.4971575;0.2019287;
124;0.5703576;0.4950752;0.3250735;
125;NaN;0.5002975;0.2987624;
126;0.5703576;0.4926818;0.3178234;
127;0.5762607;0.5033012;0.2966119;
128;0.5703576;0.5054927;0.3474236;
129;0.5703576;0.5080773;0.3474236;
130;0.5703576;0.5048884;0.3022404;
131;0.5703576;0.5122445;0.3022404;
132;0.5703576;0.5094739;0.3662455;
133;0.5641984;0.5075238;0.2896663;
134;0.5641984;0.5070198;0.2896663;
135;0.5586575;0.5041196;0.3267094;
136;0.5586575;0.5073397;0.3466491;
137;0.5586575;0.5089513;0.267211;
138;0.5565702;0.5100939;0.267211;
139;0.5551345;0.5114793;0.3894125;
140;0.5592273;0.5089513;0.3550551;
141;0.5497366;0.5104527;0.3065706;
142;0.5561134;0.5073602;0.3357019;
143;0.5549946;0.5092623;0.329909;
144;0.5549946;0.5096275;0.329909;
145;0.5549946;0.5067214;0.329909;
146;0.5657693;0.5092687;0.3688315;
147;0.5657693;0.5153579;0.321636;
148;0.5657693;0.5133794;0.363144;
149;0.5617827;0.5143543;0.363144;
150;0.5617827;0.5073451;0.3381311;
151;0.5642987;0.5074415;NaN;
152;0.5642987;0.5041357;0.3519659;
153;0.5623116;0.5112674;0.3172093;
154;0.5623116;0.5081207;0.3485523;
155;0.5623116;0.5099618;0.3485523;
156;0.5623116;0.5113516;0.3167081;
157;0.5585397;0.512387;0.3664233;
158;0.5591102;0.5122474;0.3677516;
159;0.5585397;0.5104373;0.3623005;
160;0.5541781;0.5107277;0.3751528;
161;0.568911;0.5116308;0.2956972;
162;0.5612057;0.5140528;0.3024035;
163;0.5612057;0.5098493;0.3653516;
164;0.5633063;0.5101017;0.3519508;
165;0.5633063;0.5077363;0.3743457;
166;0.5633063;0.4987145;0.345652;
167;0.5657392;0.4981185;0.345652;
168;0.5657392;0.4956581;0.3551439;
169;0.5657392;0.5002713;0.3551439;
170;0.5657392;0.5000472;0.3057039;
171;0.5657392;0.5012386;0.2952261;
172;0.5553814;0.5038938;0.2952261;
173;0.5505757;0.5012341;0.3647959;
174;0.5651553;0.499387;0.3458934;
175;0.5658042;0.5036548;0.3203072;
176;0.5651553;0.5043326;0.3373826;
177;0.5672228;0.5031197;0.3034237;
178;0.5575382;0.4995176;0.3079168;
179;0.5512686;0.4987097;0.3370764;
180;0.5551943;0.4997801;0.286812;
181;0.5492883;0.4996301;0.2794026;
182;0.5486875;0.4963177;0.2794026;
183;0.5585638;0.5027566;0.3393948;
184;0.5585638;0.5042558;0.3194014;
185;0.5568681;0.4998867;0.3250811;
