GEN_NUMB;BEST_FITNESS;MID_FITNESS;WORST_FITNESS
1;0.4307169;0.2791108;0.1786081;
2;0.4050901;0.3036258;0.1749309;
3;0.4384439;0.3114688;0.1851585;
4;0.4384439;0.3329632;0.193889;
5;0.4316036;0.3510755;0.1791996;
6;0.4395371;0.3558573;0.1791996;
7;0.442547;0.3406311;0.1594049;
8;0.4320688;0.3566321;0.2219651;
9;0.4548926;0.3583254;0.1592201;
10;0.4561598;0.3645663;0.1823279;
11;0.4665512;0.3681608;0.1993419;
