GEN_NUMB;BEST_FITNESS;MID_FITNESS;WORST_FITNESS
1;0.5693299;0.3243634;0.1536004;
2;0.6786962;0.3363235;0.2277487;
3;0.5665132;0.3399388;0.2006951;
4;0.5665132;0.3461135;0.1990159;
5;0.4835428;0.3507639;0.16225;
6;0.4835428;0.3551919;0.2117524;
7;0.4793839;0.3631765;0.1986053;
8;0.4580198;0.3669721;0.2136754;
9;0.4401741;0.3650329;0.221635;
10;0.4585885;0.3673181;0.2348054;
11;0.4643165;0.3728022;0.2348054;
12;0.4720502;0.3695555;0.230954;
13;0.4770155;0.3734317;0.2055582;
14;0.4498153;0.3803299;0.2229661;
15;0.4743713;0.3792088;0.1713742;
16;0.4767283;0.3818848;0.2308633;
17;0.4767283;0.3831985;0.2008919;
18;0.4767283;0.3909593;0.2805398;
19;0.523003;0.3955696;0.2159289;
20;0.4948248;0.3967509;0.2358114;
21;0.4987362;0.3978794;0.1903772;
22;0.5035577;0.3934326;0.2065075;
23;0.4919442;0.392816;0.22877;
24;0.4909801;0.3973686;0.2473615;
25;0.4923805;0.3919282;0.2318928;
26;0.4926098;0.3951926;0.2359438;
27;0.4923805;0.3950209;0.2241886;
28;0.4792263;0.403731;0.2485876;
29;0.4893569;0.4043189;0.231241;
30;0.5119159;0.4091248;0.2207008;
31;0.4740085;0.4111086;0.2278736;
32;0.4961265;0.4087473;0.2386532;
33;0.4963401;0.406298;0.2386532;
34;0.4963401;0.3986226;0.2521211;
35;0.4888772;0.3915181;0.2274354;
36;0.4888772;0.3885641;0.214782;
37;0.4888772;0.3978204;0.2140065;
38;0.4888772;0.3931888;0.2140065;
39;0.4902765;0.4082967;0.2122273;
40;0.4988903;0.4076092;0.2290621;
41;0.4988903;0.3984459;0.2419959;
42;0.4888772;0.4015111;0.2264112;
43;0.4944859;0.4038919;0.2182489;
44;0.4819266;0.4018796;0.2480815;
45;0.496923;0.4064575;0.2424299;
46;0.503738;0.4034298;0.2424299;
47;0.4872476;0.4046352;0.2638604;
48;0.4784644;0.4064623;0.2238147;
49;0.4741931;0.4071095;0.2160822;
50;0.4735157;0.4014461;0.2240542;
51;0.4788341;0.3933573;0.2174398;
52;0.4788341;0.397704;0.2311023;
53;0.4766179;0.3989605;0.1952811;
54;0.4766179;0.3973828;0.2002763;
55;0.4766179;0.3809661;0.1911076;
56;0.485056;0.4030364;0.2226001;
57;0.4914413;0.401455;0.2485322;
58;0.4836929;0.4042585;0.1980418;
59;0.4828227;0.3986863;0.2163506;
60;0.5277651;0.4022396;0.2093367;
61;0.5277651;0.3998339;0.1889109;
62;0.5277651;0.3948728;0.1889109;
63;0.5801717;0.4050002;0.2266349;
64;0.6436558;0.4093684;0.186996;
65;0.6436558;0.4043595;0.1851372;
66;0.6156831;0.405068;0.1851372;
67;0.6156831;0.4039185;0.2458666;
68;0.6156831;0.4039185;0.2099574;
69;0.5568475;0.4050339;0.2474588;
70;0.5255871;0.4159929;0.2189391;
71;0.497376;0.4104715;0.2189391;
72;0.4997447;0.4146199;0.2165442;
73;0.497376;0.406682;0.244084;
74;0.7070021;0.4127763;0.2399475;
75;0.7070021;0.4063455;0.2511125;
76;0.7070021;0.4103207;0.2268414;
77;0.7170674;0.4088602;0.2177959;
78;0.718375;0.4037353;0.2268414;
79;0.7170674;0.4044276;0.219957;
80;0.5817566;0.4088992;0.2115122;
81;0.5817566;0.403199;0.2261079;
82;0.5817566;0.4069044;0.2107672;
83;0.5817566;0.4113196;0.2376991;
84;0.5817566;0.4108628;0.221909;
85;0.4800924;0.401554;0.2383186;
86;0.479383;0.4011937;0.1751378;
87;0.487673;0.3958094;0.2008025;
88;0.487673;0.3972872;0.2376099;
89;0.4784793;0.3957351;0.2376099;
90;0.4980703;0.3889169;0.2445547;
91;0.5017396;0.3925106;0.2462023;
92;0.5017396;0.3973956;0.2114128;
93;0.5017396;0.3964716;0.2052637;
94;0.7368268;0.3922921;0.1971799;
95;0.7387354;0.3913466;0.2080358;
96;0.7387354;0.3895624;0.2080358;
97;0.7387354;0.3957315;0.2046937;
98;0.7387354;0.4074745;0.2220252;
99;0.7300171;0.4030263;0.2170602;
100;0.7312499;0.4068625;0.2006076;
101;0.7202642;0.4036579;0.2230254;
102;0.7202642;0.4003518;0.2311161;
103;0.7202642;0.4081324;0.2281761;
104;0.7202642;0.4166079;0.1716183;
105;0.7253836;0.4417391;0.2281761;
106;0.7253836;0.4387736;0.2281761;
107;0.7292051;0.4241421;0.2365931;
108;0.7253836;0.4384944;0.2317526;
109;0.7267243;0.4687505;0.2422407;
110;0.7370079;0.5145185;0.2480354;
111;0.7370079;0.5325829;0.2480354;
112;0.748367;0.5758673;0.2275783;
113;0.748367;0.5769865;0.2275783;
114;0.748367;0.612864;0.3215234;
115;0.7484248;0.6161433;0.2536462;
116;0.7370079;0.6331145;0.2992392;
117;0.76757;0.6272826;0.2699446;
118;0.76757;0.6305009;0.2258173;
119;0.7684281;0.6360434;0.2384651;
120;0.7684281;0.621276;0.2384651;
121;0.7684281;0.6113602;0.2397112;
122;0.76757;0.621276;0.3094888;
123;0.76757;0.6274564;0.2848251;
124;0.76757;0.6364586;0.2903484;
125;0.76757;0.6307395;0.2903484;
126;0.76757;0.6349612;0.2627979;
127;0.771452;0.6482209;0.2450662;
128;0.7738281;0.6384864;0.2848366;
129;0.7738281;0.6384864;0.3147224;
130;0.7738281;0.6460574;0.3069436;
131;0.7738281;0.6289623;0.3069436;
132;0.7738281;0.6441579;0.3278013;
133;0.7736486;0.6453521;0.1996151;
134;0.7736486;0.6441579;0.3287724;
135;0.7736486;0.6458041;0.2346086;
136;0.7736486;0.6548916;0.3287724;
137;0.7736486;0.6453521;0.2612845;
138;0.7736486;0.6542222;0.2612845;
139;0.7736486;0.6720235;0.2612845;
140;0.7736486;0.6570446;0.2612845;
141;0.7805642;0.6763709;0.2612845;
142;0.7805642;0.7015748;0.2818348;
143;0.7805642;0.7026599;0.3101965;
144;0.7805642;0.6812575;0.3089346;
145;0.7805642;0.6720103;0.3164327;
146;0.7805642;0.6705581;0.2754665;
147;0.8077136;0.6828595;0.2563343;
148;0.8077136;0.6829166;0.2922852;
149;0.8077136;0.678868;0.3322079;
150;0.7839272;0.6877347;0.3284102;
151;0.7839272;0.6996388;0.272125;
152;0.7854583;0.673474;0.252892;
153;0.7854583;0.6861872;0.252892;
154;0.7854583;0.7027658;0.3226563;
155;0.7854583;0.6861872;0.332854;
156;0.7854583;0.7012223;0.3058992;
157;0.7854583;0.6650391;0.2770919;
158;0.7854583;0.6655727;0.2788472;
159;0.7778133;0.6689456;0.2914238;
160;0.7942227;0.6657768;0.2914238;
161;0.7942227;0.6646829;0.3377049;
162;0.7942227;0.648771;0.3237485;
163;0.7942227;0.6572967;0.317661;
164;0.7942227;0.6816083;0.2923577;
165;0.7942227;0.6830847;0.2923577;
166;0.7942227;0.6830847;0.2972976;
167;0.7942227;0.7014138;0.2929291;
168;0.7942227;0.7125308;0.2972976;
169;0.7942227;0.7159377;0.2492726;
170;0.7942227;0.7014138;0.2924003;
171;0.7942227;0.6626165;0.2312613;
172;0.7942227;0.6631956;0.3250843;
173;0.7942227;0.661333;0.3437303;
174;0.7942227;0.6705056;0.3444709;
175;0.7940995;0.6968262;0.2917332;
176;0.7940995;0.6910028;0.2917332;
177;0.7940995;0.6910028;0.2533503;
178;0.7940995;0.7104635;0.2543654;
179;0.7940995;0.6994498;0.2543654;
180;0.7940995;0.6994498;0.261914;
181;0.7940995;0.7152054;0.2990087;
182;0.7940995;0.721566;0.3458538;
183;0.7940995;0.6919982;0.3050261;
184;0.7940995;0.7294724;0.3050261;
185;0.7940995;0.6918138;0.3008939;
186;0.7928547;0.6994498;0.3050261;
187;0.7928547;0.7157561;0.3050261;
188;0.7928547;0.720832;0.2750572;
189;0.7928547;0.6994498;0.334922;
190;0.793959;0.6822284;0.3328478;
191;0.793959;0.6582481;0.3413711;
192;0.793959;0.6498166;0.3350681;
193;0.793959;0.6779808;0.2783171;
194;0.7928547;0.6659036;0.2722375;
195;0.7752088;0.6653625;0.3238174;
196;0.7839567;0.6871761;0.2923176;
197;0.7799952;0.7004949;0.2935561;
198;0.7799952;0.6899765;0.3479202;
199;0.793279;0.6816212;0.2889375;
200;0.793279;0.665932;0.2757264;
201;0.793279;0.6613985;0.331769;
202;0.7732846;0.6662391;0.3209768;
203;0.787524;0.6613985;0.2462848;
204;0.787524;0.6798928;0.2462848;
205;0.787524;0.690309;0.3176586;
206;0.787524;0.6858215;0.274085;
207;0.7940491;0.682181;0.2777895;
208;0.7768375;0.661159;0.370286;
209;0.7806836;0.6610894;0.3192271;
210;0.7808161;0.6523212;0.2613671;
211;0.7808161;0.6686144;0.2613671;
212;0.7882392;0.682181;0.317556;
213;0.7882392;0.66132;0.2949555;
214;0.7882392;0.6718199;0.2681057;
215;0.7882392;0.6718199;0.2766938;
216;0.7882392;0.6599425;0.3007019;
217;0.7882392;0.6696101;0.3021416;
218;0.7789726;0.6623566;0.2786621;
219;0.7789726;0.6725543;0.3214422;
