GEN_NUMB;BEST_FITNESS;MID_FITNESS;WORST_FITNESS
1;0.476714;0.2911652;0.1664269;
2;0.476714;0.2967773;0.1732555;
3;0.4438497;0.3137294;0.1880968;
4;0.5380319;0.3238319;0.1830249;
5;0.5767654;0.3611788;0.2008719;
6;0.5901849;0.3861293;0.2040189;
7;0.5901849;0.3893757;0.2133684;
8;0.5901849;0.3934654;0.1938609;
9;0.5901849;0.3999952;0.1757858;
10;0.5636114;0.3973019;0.1757858;
11;0.5709193;0.3986557;0.2125132;
12;0.5709193;0.4051851;0.2314716;
13;0.5709193;0.4158903;0.1879347;
14;0.6564673;0.4180356;0.2303012;
15;0.5709193;0.4170214;0.2301594;
16;0.5709193;0.4050205;0.2679288;
17;0.6008435;0.408636;0.1456766;
18;0.6008435;0.414641;0.1456766;
19;0.6008435;0.4163013;0.2281093;
20;0.6008435;0.4177061;0.2125969;
21;0.5026841;0.4142936;0.2114192;
22;0.4956471;0.4017939;0.2299851;
23;0.4956471;0.4048346;0.2040989;
24;0.4917901;0.3982214;0.2437707;
25;0.5355763;0.404623;0.2339252;
26;0.4808837;0.4031096;0.2404246;
27;NaN;0.404623;0.2327773;
28;0.5175706;0.4087104;0.2257389;
29;0.5409452;0.4148446;0.2383072;
30;0.5570576;0.4216281;0.2625789;
31;0.5570576;0.4219055;0.2461368;
32;0.5570576;0.4191721;0.2232214;
33;0.5672244;0.4240837;0.2499936;
34;0.7041363;0.4311358;0.2076141;
35;0.7041363;0.4265783;0.2935964;
36;0.7041363;0.4344371;0.1977021;
37;0.7041363;0.4386007;0.174105;
38;0.7041363;0.4410852;0.2564269;
39;0.558063;0.4413232;0.2564269;
40;0.5870641;0.4421778;0.2749503;
41;0.7169713;0.4523849;0.2749503;
42;0.7487732;0.4469453;0.2816535;
43;0.7487732;0.4450428;0.2547436;
44;0.7487732;0.443883;0.220962;
45;0.7487732;0.4388751;0.2514743;
46;0.7490246;0.4388281;0.2479983;
47;0.7490246;0.4384763;0.1998651;
48;0.7490246;0.447452;0.2408514;
49;0.7582432;0.4545847;0.2175673;
50;0.7582432;0.4576003;0.2561825;
51;0.7582432;0.4571851;0.2370443;
52;0.7582432;0.4661575;0.2829093;
53;0.7582432;0.4767781;0.2742583;
54;0.7582432;0.4999499;0.2742583;
55;0.7582432;0.5301646;0.242756;
56;0.7912825;0.5275719;0.2150246;
57;0.7912825;0.5535796;0.2560379;
58;0.7912825;0.5870938;0.2736489;
59;0.7912825;0.6197948;0.2933722;
60;0.7912825;0.634385;0.2933722;
61;0.7912825;0.6281199;0.1880335;
62;0.7912825;0.6259512;0.2708522;
63;0.7912825;0.6493704;0.2708522;
64;0.7912825;0.672012;0.2521804;
65;0.7802545;0.672012;0.2521804;
66;0.7802545;0.6681266;0.2521804;
67;0.7782401;0.6607415;0.2643449;
68;0.7782401;0.6655567;0.3136312;
69;0.7782401;0.6655567;0.3738456;
70;0.7782401;0.6681266;0.3215752;
71;0.7757477;0.6782294;0.2909509;
72;0.7757477;0.672012;0.2874691;
73;0.7778807;0.6867646;0.3112872;
74;0.7778807;0.6627913;0.2799834;
75;0.7807899;0.6720198;0.3078104;
76;0.7807899;0.6745755;0.3598967;
77;0.7807899;0.6647591;0.3530819;
78;0.7830638;0.6754946;0.314052;
79;0.7928076;0.6754946;0.314052;
80;0.7830638;0.6592141;0.3140705;
81;0.7830638;0.6675615;0.2905289;
82;0.7830638;0.6559646;0.2828773;
83;0.7830638;0.6760078;0.3004131;
84;0.7830638;0.6733455;0.3125052;
85;0.7830638;0.6572187;0.2818842;
86;0.7817903;0.6675615;0.3322562;
87;0.7817903;0.6831518;0.3233609;
88;0.7887748;0.6716515;0.3233609;
89;0.7887748;0.6673914;0.2698045;
90;0.7887748;0.6831286;0.2698045;
91;0.7887748;0.6714544;0.3018274;
92;0.7887748;0.6613219;0.3060467;
93;0.7887748;0.6576188;0.3060467;
94;0.7887748;0.6539159;0.3060467;
95;0.7887748;0.6660174;0.2875215;
96;0.7887748;0.6679623;0.292984;
97;0.7791445;0.6750973;0.235309;
98;0.7791445;0.6933181;0.3636317;
99;0.7791445;0.7231752;0.2928273;
100;0.7791445;0.7142451;0.240675;
101;0.7822457;0.7142451;0.3185356;
102;0.7822457;0.7165284;0.3033066;
103;0.7822457;0.703678;0.3033066;
104;0.7822457;0.6885174;0.3024873;
105;0.7822457;0.7016631;0.2828401;
106;0.7822457;0.7016631;0.3294784;
107;0.7822457;0.6913252;0.3294784;
108;0.7810146;0.703678;0.2860125;
109;0.7939698;0.7118233;0.304424;
110;0.7939698;0.7303489;0.3316101;
111;0.7939698;0.728449;0.3589707;
112;0.7939698;0.7231752;0.357586;
113;0.7954621;0.7273194;0.2715804;
114;0.7954621;0.7263255;0.26;
115;0.7954621;0.7257707;0.3244956;
116;0.7954621;0.6886268;0.3215884;
117;0.7954621;0.7103928;0.255441;
118;0.7810146;0.7271073;0.3294973;
119;0.7810146;0.7210581;0.3084714;
120;0.7810146;0.7240829;0.3388776;
121;0.7810146;0.7103928;0.3309917;
122;0.7810146;0.6647065;0.3199706;
123;0.7810146;0.6641131;0.2728675;
124;0.7856644;0.6602225;0.3649637;
125;0.7958212;0.6641131;0.2610404;
126;0.7856644;0.6782375;0.2905796;
127;0.7856644;0.7185754;0.2743796;
128;0.7989439;0.6869457;0.2743796;
129;0.7989439;0.7036155;0.3169073;
130;0.7989439;0.7222285;0.3074876;
131;0.7989439;0.7071614;0.3002377;
132;0.7989439;0.7102829;0.3517321;
133;0.7989439;0.7131807;0.3723964;
134;0.7989439;0.7252737;0.3144138;
135;0.7887532;0.7197625;0.2771254;
136;0.7887532;0.7145724;0.2385787;
137;0.7913575;0.7167864;0.2385787;
138;0.7913575;0.6926091;0.3023556;
139;0.7913575;0.7197625;0.335415;
140;0.7986951;0.7197625;0.3396842;
141;0.7986951;0.7149318;0.2621693;
142;0.7986951;0.7286985;0.3213983;
143;0.7986951;0.7322072;0.3588749;
144;0.7986951;0.7199361;0.3325791;
145;0.7986951;0.7360284;0.3316422;
146;0.7986951;0.7301382;0.2772357;
147;0.7965662;0.7199361;0.2772357;
148;0.7965662;0.7205355;0.2772357;
149;0.7965662;0.7190601;0.323855;
150;0.7965662;0.6723294;0.300847;
151;0.7965662;0.6572474;0.2714683;
152;0.7965662;0.702554;0.2714683;
153;0.7965662;0.7134948;0.2080436;
154;0.7965662;0.6810193;0.3497431;
155;0.7965662;0.6665505;0.2569941;
156;0.7965662;0.6613408;0.3018437;
157;0.7965662;0.6529462;0.2887985;
158;0.7965662;0.663614;0.2781374;
159;0.7965662;0.6653965;0.3139817;
160;0.7965662;0.6661582;0.2875856;
161;0.7965662;0.6728953;0.2875856;
162;0.7930703;0.7228578;0.2776426;
163;0.7930703;0.7113638;0.2875856;
164;0.7930703;0.6775271;0.2875856;
165;0.7930703;0.6727023;0.2875856;
166;0.7930703;0.6789132;0.298078;
167;0.7930703;0.679822;0.298078;
168;0.7930703;0.6727023;0.2972998;
169;0.7912537;0.6820908;0.2972998;
170;0.7912537;0.7054206;0.3257077;
171;0.7887256;0.6685375;0.3161384;
172;0.7974774;0.6789132;0.2180657;
173;0.7974774;0.7001483;0.3008639;
174;0.7949767;0.7107974;0.3008639;
175;0.7949767;0.723418;0.3239079;
